match_id,season,round_number,match_time,home_team,away_team,venue,home_score,away_score,home_win,home_team_id,away_team_id,is_final,home_elo_pre,away_elo_pre,elo_diff,home_win_rate_l3,home_win_rate_l5,home_win_rate_l10,home_avg_pts_for_l10,home_avg_pts_against_l10,home_momentum,away_win_rate_l3,away_win_rate_l5,away_win_rate_l10,away_avg_pts_for_l10,away_avg_pts_against_l10,away_momentum,h2h_home_win_rate_l5,h2h_avg_margin_l5,h2h_games_played,home_rest_days,away_rest_days,home_interstate_travel,away_interstate_travel,home_travel_km,away_travel_km,travel_km_diff,is_neutral_venue,home_venue_win_rate,away_venue_win_rate,venue_home_advantage,bm_home_odds,bm_away_odds,bm_home_implied_prob,bm_away_implied_prob,bm_overround,bm_home_odds_open,bm_away_odds_open,bm_home_odds_drift,bm_away_odds_drift,bm_line_move,home_availability_index,away_availability_index,home_key_players_absent,away_key_players_absent,availability_diff,weather_is_raining,weather_is_high_wind,weather_is_extreme_heat,weather_scoring_index
1763,2023,18,2023-07-16 06:40:00,West Coast,Richmond,Perth Stadium,60.0,98.0,0.0,17,14,False,1246.86,1528.01,-281.15,0.0,0.0,0.0,47.2,130.7,0.0,0.6667,0.8,0.6,81.7,80.9,0.0667,0.75,2.5,4,8.0,9.0,0,1,0.0,2720.0,2720.0,0,0.5091,0.6667,-0.1576,7.353,1.157,0.136,0.864,1.0,7.353,1.157,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1764,2023,19,2023-07-21 09:50:00,Essendon,Western Bulldogs,Docklands,49.0,90.0,0.0,5,18,False,1490.42,1527.83,-37.41,0.3333,0.4,0.5,78.5,83.6,-0.1667,0.3333,0.4,0.5,84.7,78.2,-0.1667,0.0,-68.25,4,6.0,8.0,0,0,0.0,0.0,0.0,0,0.5273,0.6588,-0.1315,2.413,1.708,0.4145,0.5855,1.0,2.413,1.708,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1765,2023,19,2023-07-22 03:45:00,Richmond,Hawthorn,M.C.G.,96.0,95.0,1.0,14,10,False,1534.7,1393.67,141.03,0.6667,0.8,0.7,86.7,79.7,-0.0333,0.3333,0.4,0.4,76.7,88.6,-0.0667,0.6,19.2,8,5.0,6.0,0,0,0.0,0.0,0.0,0,0.6814,0.481,0.2004,1.388,3.577,0.7204,0.2796,1.0,1.388,3.577,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1766,2023,19,2023-07-22 04:10:00,Carlton,West Coast,Docklands,140.0,69.0,1.0,3,17,False,1503.13,1240.17,262.96,1.0,0.8,0.4,78.9,71.8,0.6,0.0,0.0,0.0,48.8,125.3,0.0,0.0,-15.75,4,6.0,5.0,0,1,0.0,2720.0,2720.0,0,0.34,0.4375,-0.0975,1.039,26.81,0.9627,0.0373,1.0,1.039,26.81,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1767,2023,19,2023-07-22 06:35:00,Brisbane Lions,Geelong,Gabba,64.0,53.0,1.0,2,7,False,1611.96,1618.22,-6.27,0.6667,0.8,0.7,98.0,70.6,-0.0333,0.6667,0.6,0.5,87.5,77.1,0.1667,0.4,-28.0,5,7.0,6.0,0,1,0.0,1730.0,1730.0,0,0.5758,0.7,-0.1242,1.544,2.837,0.6475,0.3525,1.0,1.544,2.837,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1768,2023,19,2023-07-22 09:40:00,Fremantle,Sydney,Perth Stadium,76.0,105.0,0.0,6,16,False,1490.24,1525.72,-35.47,0.0,0.2,0.5,78.9,84.8,-0.5,0.3333,0.4,0.4,86.3,75.0,-0.0667,0.6,-14.6,7,7.0,9.0,0,1,0.0,3940.0,3940.0,0,0.5882,0.5,0.0882,2.846,1.542,0.3514,0.6486,1.0,2.846,1.542,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1769,2023,19,2023-07-22 09:40:00,Port Adelaide,Collingwood,Adelaide Oval,83.0,85.0,0.0,13,4,False,1639.95,1683.99,-44.04,0.6667,0.8,0.9,100.8,81.7,-0.2333,1.0,0.8,0.9,97.3,61.9,0.1,1.0,19.33,3,7.0,7.0,0,1,0.0,730.0,730.0,0,0.6154,0.7,-0.0846,1.961,2.04,0.5099,0.4901,1.0,1.961,2.04,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1770,2023,19,2023-07-23 03:10:00,Greater Western Sydney,Gold Coast,Manuka Oval,103.0,63.0,1.0,9,8,False,1495.47,1478.88,16.6,1.0,1.0,0.6,80.3,76.7,0.4,0.3333,0.4,0.5,81.2,83.5,-0.1667,0.8,63.6,7,7.0,7.0,0,1,0.0,1250.0,1250.0,1,0.2857,,,1.663,2.509,0.6015,0.3985,1.0,1.663,2.509,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1771,2023,19,2023-07-23 05:20:00,Melbourne,Adelaide,M.C.G.,97.0,93.0,1.0,11,1,False,1602.24,1436.92,165.32,0.6667,0.6,0.6,76.0,68.6,0.0667,0.3333,0.4,0.4,96.1,83.4,-0.0667,0.4,12.4,5,8.0,7.0,0,1,0.0,730.0,730.0,0,0.5306,0.375,0.1556,1.312,4.207,0.7623,0.2377,1.0,1.312,4.207,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1772,2023,19,2023-07-23 06:40:00,St Kilda,North Melbourne,Docklands,69.0,61.0,1.0,15,12,False,1481.75,1244.74,237.01,0.3333,0.2,0.4,70.3,79.6,-0.0667,0.0,0.0,0.0,69.2,106.1,0.0,0.6,18.4,5,8.0,7.0,0,0,0.0,0.0,0.0,0,0.4607,0.3418,0.1189,1.152,7.576,0.868,0.132,1.0,1.152,7.576,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1773,2023,20,2023-07-28 09:50:00,Collingwood,Carlton,M.C.G.,76.0,93.0,0.0,4,3,False,1700.27,1507.67,192.6,1.0,1.0,0.9,98.1,65.4,0.1,1.0,1.0,0.5,85.5,68.7,0.5,0.4,-8.6,6,6.0,6.0,0,0,0.0,0.0,0.0,0,0.547,0.3333,0.2137,1.387,3.587,0.7212,0.2788,1.0,1.387,3.587,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1774,2023,20,2023-07-29 03:45:00,Geelong,Fremantle,Kardinia Park,64.0,71.0,0.0,7,6,False,1604.23,1473.57,130.65,0.6667,0.6,0.4,83.0,76.3,0.2667,0.0,0.2,0.4,74.8,90.5,-0.4,0.5,22.0,4,6.0,6.0,0,1,0.0,2720.0,2720.0,0,0.8409,,,1.076,14.225,0.9297,0.0703,1.0,1.076,14.225,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1775,2023,20,2023-07-29 03:45:00,Western Bulldogs,Greater Western Sydney,Eureka Stadium,73.0,78.0,0.0,18,9,False,1544.41,1510.71,33.7,0.3333,0.6,0.5,85.1,76.0,-0.1667,1.0,1.0,0.7,83.5,74.4,0.3,0.75,6.5,4,7.0,6.0,0,0,0.0,0.0,0.0,1,0.8571,,,1.494,3.024,0.6693,0.3307,1.0,1.494,3.024,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1776,2023,20,2023-07-29 06:35:00,Gold Coast,Brisbane Lions,Carrara,96.0,55.0,1.0,8,2,False,1463.64,1625.95,-162.31,0.3333,0.4,0.5,79.0,84.8,-0.1667,0.6667,0.8,0.7,94.4,68.5,-0.0333,0.0,-36.0,7,6.0,7.0,0,0,0.0,0.0,0.0,0,0.358,0.6154,-0.2574,3.389,1.419,0.2951,0.7049,1.0,3.389,1.419,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1777,2023,20,2023-07-29 09:25:00,Essendon,Sydney,Docklands,99.0,101.0,0.0,5,16,False,1473.84,1542.38,-68.54,0.3333,0.2,0.5,74.7,83.4,-0.1667,0.6667,0.6,0.5,92.0,74.9,0.1667,0.75,13.75,4,7.0,6.0,0,1,0.0,870.0,870.0,0,0.5179,0.7273,-0.2094,2.569,1.637,0.3893,0.6107,1.0,2.569,1.637,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1778,2023,20,2023-07-29 09:40:00,Adelaide,Port Adelaide,Adelaide Oval,112.0,65.0,1.0,1,13,False,1429.73,1623.67,-193.94,0.0,0.2,0.4,98.2,83.3,-0.4,0.3333,0.6,0.8,99.9,81.5,-0.4667,0.6,6.0,7,6.0,7.0,0,0,0.0,0.0,0.0,0,0.5905,0.6095,-0.019,2.807,1.554,0.3563,0.6437,1.0,2.807,1.554,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1779,2023,20,2023-07-30 03:10:00,Hawthorn,St Kilda,Docklands,93.0,122.0,0.0,10,15,False,1385.67,1486.9,-101.22,0.3333,0.2,0.4,81.4,86.5,-0.0667,0.3333,0.4,0.4,70.8,82.3,-0.0667,0.5,-26.5,4,7.0,6.0,0,0,0.0,0.0,0.0,1,0.5769,0.4667,0.1102,2.231,1.813,0.4483,0.5517,1.0,2.231,1.813,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1780,2023,20,2023-07-30 05:20:00,Richmond,Melbourne,M.C.G.,98.0,130.0,0.0,14,11,False,1542.69,1609.42,-66.73,1.0,0.8,0.7,85.9,83.4,0.3,1.0,0.6,0.6,76.7,69.4,0.4,0.5,0.5,4,8.0,7.0,0,0,0.0,0.0,0.0,0,0.6842,0.5354,0.1488,2.528,1.654,0.3955,0.6045,1.0,2.528,1.654,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1781,2023,20,2023-07-30 06:40:00,West Coast,North Melbourne,Perth Stadium,72.0,67.0,1.0,17,12,False,1235.64,1239.59,-3.96,0.0,0.0,0.0,49.9,128.9,0.0,0.0,0.0,0.0,71.9,106.6,0.0,0.75,24.0,4,8.0,7.0,0,1,0.0,2720.0,2720.0,0,0.5,0.3333,0.1667,2.462,1.684,0.4062,0.5938,1.0,2.462,1.684,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1782,2023,21,2023-08-04 09:50:00,Western Bulldogs,Richmond,Docklands,126.0,71.0,1.0,18,14,False,1526.86,1527.46,-0.6,0.3333,0.4,0.4,84.5,77.9,-0.0667,0.6667,0.6,0.6,85.5,88.6,0.0667,0.75,5.25,4,6.0,5.0,0,0,0.0,0.0,0.0,0,0.6628,0.45,0.2128,1.445,3.246,0.6919,0.3081,1.0,1.445,3.246,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1783,2023,21,2023-08-05 03:45:00,Essendon,West Coast,Docklands,73.0,72.0,1.0,5,17,False,1458.7,1249.53,209.17,0.0,0.2,0.5,80.1,84.8,-0.5,0.3333,0.2,0.1,52.8,124.3,0.2333,,,1,6.0,5.0,0,1,0.0,2720.0,2720.0,0,0.5088,0.4118,0.097,1.06,17.794,0.9438,0.0562,1.0,1.06,17.794,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1784,2023,21,2023-08-05 04:10:00,Adelaide,Gold Coast,Adelaide Oval,89.0,61.0,1.0,1,8,False,1452.01,1484.64,-32.63,0.3333,0.4,0.4,97.3,82.9,-0.0667,0.6667,0.4,0.5,77.3,86.0,0.1667,1.0,44.0,4,6.0,6.0,0,1,0.0,1600.0,1600.0,0,0.5943,0.0,0.5943,1.323,4.092,0.7556,0.2444,1.0,1.323,4.092,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1785,2023,21,2023-08-05 06:35:00,Hawthorn,Collingwood,M.C.G.,105.0,73.0,1.0,10,4,False,1374.21,1674.61,-300.41,0.3333,0.2,0.4,85.8,88.4,-0.0667,0.6667,0.8,0.8,93.7,69.2,-0.1333,0.8,15.4,6,6.0,7.0,0,0,0.0,0.0,0.0,0,0.475,0.5424,-0.0674,5.734,1.211,0.1744,0.8256,1.0,5.734,1.211,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1786,2023,21,2023-08-05 09:25:00,Geelong,Port Adelaide,Kardinia Park,97.0,85.0,1.0,7,13,False,1580.58,1601.4,-20.81,0.3333,0.4,0.4,81.6,73.2,-0.0667,0.0,0.4,0.7,92.9,86.2,-0.7,1.0,32.33,3,7.0,6.0,0,1,0.0,730.0,730.0,0,0.8222,,,1.378,3.647,0.7258,0.2742,1.0,1.378,3.647,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1787,2023,21,2023-08-05 09:30:00,Greater Western Sydney,Sydney,Sydney Showground,85.0,96.0,0.0,9,16,False,1528.26,1557.53,-29.27,1.0,1.0,0.8,85.8,69.7,0.2,1.0,0.6,0.6,93.5,74.5,0.4,0.2,-15.4,7,7.0,7.0,0,0,0.0,0.0,0.0,0,0.6923,0.6,0.0923,1.687,2.456,0.5928,0.4072,1.0,1.687,2.456,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1788,2023,21,2023-08-06 03:10:00,North Melbourne,Melbourne,Bellerive Oval,71.0,103.0,0.0,12,11,False,1225.7,1624.65,-398.95,0.0,0.0,0.0,72.1,100.3,0.0,1.0,0.8,0.6,79.4,74.3,0.4,0.6,-12.6,5,6.0,6.0,1,1,310.0,310.0,0.0,1,0.4815,,,10.309,1.107,0.097,0.903,1.0,10.309,1.107,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1789,2023,21,2023-08-06 05:20:00,St Kilda,Carlton,Docklands,54.0,73.0,0.0,15,3,False,1498.36,1533.32,-34.95,0.6667,0.6,0.5,76.1,79.5,0.1667,1.0,1.0,0.6,88.9,68.4,0.4,0.8,19.4,6,7.0,8.0,0,0,0.0,0.0,0.0,0,0.4725,0.3529,0.1196,2.444,1.692,0.4091,0.5909,1.0,2.444,1.692,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1790,2023,21,2023-08-06 06:40:00,Fremantle,Brisbane Lions,Perth Stadium,74.0,77.0,0.0,6,2,False,1497.22,1604.95,-107.74,0.3333,0.2,0.4,71.6,88.3,-0.0667,0.3333,0.6,0.6,91.2,73.6,-0.2667,0.6,-13.6,5,8.0,8.0,0,1,0.0,4390.0,4390.0,0,0.5769,,,2.699,1.589,0.3705,0.6295,1.0,2.699,1.589,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1791,2023,22,2023-08-11 09:50:00,Collingwood,Geelong,M.C.G.,109.0,101.0,1.0,4,7,False,1648.74,1595.24,53.49,0.3333,0.6,0.7,92.5,74.0,-0.3667,0.3333,0.6,0.5,83.6,71.1,-0.1667,0.0,-12.4,7,6.0,6.0,0,0,0.0,0.0,0.0,0,0.5378,0.5926,-0.0548,1.749,2.335,0.5717,0.4283,1.0,1.749,2.335,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1792,2023,22,2023-08-12 03:45:00,North Melbourne,Essendon,Docklands,77.0,86.0,0.0,12,5,False,1222.78,1464.57,-241.8,0.0,0.0,0.0,70.2,101.3,0.0,0.3333,0.4,0.5,80.3,85.0,-0.1667,0.3333,-17.0,3,6.0,7.0,0,0,0.0,0.0,0.0,0,0.3375,0.5172,-0.1797,3.631,1.38,0.2754,0.7246,1.0,3.631,1.38,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1793,2023,22,2023-08-12 03:45:00,Sydney,Gold Coast,S.C.G.,114.0,90.0,1.0,16,8,False,1574.49,1469.44,105.05,1.0,0.8,0.6,93.8,74.0,0.4,0.3333,0.4,0.5,77.0,84.2,-0.1667,0.4,11.8,7,6.0,6.0,0,1,0.0,980.0,980.0,0,0.625,0.5714,0.0536,1.338,3.959,0.7474,0.2526,1.0,1.338,3.959,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1794,2023,22,2023-08-12 06:35:00,Brisbane Lions,Adelaide,Gabba,99.0,93.0,1.0,2,1,False,1618.32,1467.21,151.11,0.6667,0.6,0.6,88.2,74.6,0.0667,0.6667,0.4,0.5,102.2,80.5,0.1667,0.4,-12.0,5,5.0,7.0,0,1,0.0,1600.0,1600.0,0,0.58,0.5,0.08,1.344,3.909,0.7442,0.2558,1.0,1.344,3.909,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1795,2023,22,2023-08-12 09:30:00,Carlton,Melbourne,M.C.G.,60.0,56.0,1.0,3,11,False,1550.01,1627.58,-77.57,1.0,1.0,0.7,90.5,65.3,0.3,1.0,1.0,0.7,82.1,73.4,0.3,0.2,-20.6,6,6.0,6.0,0,0,0.0,0.0,0.0,0,0.3429,0.54,-0.1971,2.578,1.634,0.3879,0.6121,1.0,2.578,1.634,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1796,2023,22,2023-08-12 10:10:00,West Coast,Fremantle,Perth Stadium,33.0,134.0,0.0,17,6,False,1243.65,1483.85,-240.2,0.3333,0.2,0.1,57.4,117.4,0.2333,0.3333,0.2,0.3,68.4,88.3,0.0333,0.8,23.2,7,7.0,6.0,0,0,0.0,0.0,0.0,0,0.5088,0.566,-0.0572,5.605,1.217,0.1784,0.8216,1.0,5.605,1.217,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1797,2023,22,2023-08-13 03:10:00,Hawthorn,Western Bulldogs,York Park,67.0,64.0,1.0,10,18,False,1400.08,1540.6,-140.52,0.3333,0.4,0.4,82.1,93.1,-0.0667,0.6667,0.4,0.4,88.6,81.0,0.2667,0.4,-8.4,7,7.0,8.0,1,1,310.0,310.0,0.0,1,0.6667,,,3.008,1.498,0.3324,0.6676,1.0,3.008,1.498,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1798,2023,22,2023-08-13 05:20:00,St Kilda,Richmond,Docklands,93.0,57.0,1.0,15,14,False,1481.67,1513.72,-32.05,0.6667,0.4,0.4,72.3,78.8,0.2667,0.3333,0.6,0.6,85.6,94.1,-0.2667,0.4,-22.8,7,7.0,8.0,0,0,0.0,0.0,0.0,0,0.4674,0.4286,0.0388,1.867,2.154,0.5357,0.4643,1.0,1.867,2.154,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1799,2023,22,2023-08-13 06:40:00,Port Adelaide,Greater Western Sydney,Adelaide Oval,136.0,85.0,1.0,13,9,False,1586.74,1511.3,75.44,0.0,0.2,0.6,93.4,88.3,-0.6,0.6667,0.8,0.8,86.3,70.1,-0.1333,0.4,6.0,6,7.0,7.0,0,0,0.0,0.0,0.0,0,0.6038,0.5,0.1038,1.547,2.83,0.6466,0.3534,1.0,1.547,2.83,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1800,2023,23,2023-08-18 09:50:00,Collingwood,Brisbane Lions,Docklands,100.0,124.0,0.0,4,2,False,1660.11,1625.97,34.14,0.3333,0.6,0.7,92.9,77.1,-0.3667,0.6667,0.6,0.7,90.3,74.4,-0.0333,0.6667,25.0,3,7.0,6.0,0,1,0.0,1730.0,1730.0,1,0.5,0.3913,0.1087,2.251,1.799,0.4442,0.5558,1.0,2.251,1.799,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1801,2023,23,2023-08-19 03:45:00,Richmond,North Melbourne,M.C.G.,101.0,72.0,1.0,14,12,False,1498.55,1214.81,283.74,0.0,0.4,0.6,84.6,95.7,-0.6,0.0,0.0,0.0,70.9,99.4,0.0,0.75,27.75,4,5.0,7.0,0,0,0.0,0.0,0.0,0,0.6783,0.25,0.4283,1.155,7.44,0.8656,0.1344,1.0,1.155,7.44,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1802,2023,23,2023-08-19 04:10:00,Gold Coast,Carlton,Carrara,87.0,91.0,0.0,8,3,False,1460.14,1567.28,-107.14,0.3333,0.4,0.4,77.6,87.9,-0.0667,1.0,1.0,0.8,91.4,63.2,0.2,0.4,-9.4,7,7.0,6.0,0,1,0.0,1730.0,1730.0,0,0.3659,0.5,-0.1341,2.477,1.677,0.4037,0.5963,1.0,2.477,1.677,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1803,2023,23,2023-08-19 06:35:00,Greater Western Sydney,Essendon,Sydney Showground,162.0,36.0,1.0,9,5,False,1500.84,1472.54,28.3,0.3333,0.6,0.7,86.7,76.3,-0.3667,0.6667,0.4,0.5,79.3,88.1,0.1667,0.8,16.4,6,5.0,7.0,0,1,0.0,870.0,870.0,0,0.6818,0.1667,0.5151,1.382,3.617,0.7235,0.2765,1.0,1.382,3.617,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1804,2023,23,2023-08-19 09:25:00,St Kilda,Geelong,Docklands,88.0,55.0,1.0,15,7,False,1496.84,1583.87,-87.03,0.6667,0.6,0.5,73.8,75.7,0.1667,0.3333,0.4,0.5,86.3,73.9,-0.1667,0.4,-21.0,6,6.0,7.0,0,0,0.0,0.0,0.0,0,0.4731,0.6667,-0.1936,2.339,1.747,0.4275,0.5725,1.0,2.339,1.747,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1805,2023,23,2023-08-19 09:40:00,Adelaide,Sydney,Adelaide Oval,73.0,74.0,0.0,1,16,False,1459.56,1583.78,-124.23,0.6667,0.4,0.4,102.0,82.6,0.2667,1.0,1.0,0.6,97.5,77.9,0.4,0.3333,1.33,3,7.0,7.0,0,1,0.0,1170.0,1170.0,0,0.5981,0.4444,0.1537,1.536,2.867,0.6512,0.3488,1.0,1.536,2.867,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1806,2023,23,2023-08-20 03:10:00,Western Bulldogs,West Coast,Docklands,85.0,92.0,0.0,18,17,False,1518.46,1235.63,282.83,0.3333,0.4,0.4,87.3,79.3,-0.0667,0.3333,0.2,0.1,56.1,121.2,0.2333,0.6,-8.2,6,7.0,7.0,0,1,0.0,2720.0,2720.0,0,0.6667,0.3889,0.2778,1.036,28.49,0.9649,0.0351,1.0,1.036,28.49,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1807,2023,23,2023-08-20 05:20:00,Melbourne,Hawthorn,M.C.G.,87.0,60.0,1.0,11,10,False,1610.31,1422.22,188.09,0.6667,0.8,0.7,80.5,71.5,-0.0333,0.6667,0.6,0.4,80.0,91.7,0.2667,0.6,8.2,5,7.0,7.0,0,0,0.0,0.0,0.0,0,0.5347,0.4815,0.0532,1.233,5.299,0.8113,0.1887,1.0,1.233,5.299,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1808,2023,23,2023-08-20 06:40:00,Fremantle,Port Adelaide,Perth Stadium,58.0,74.0,0.0,6,13,False,1491.87,1597.2,-105.33,0.6667,0.4,0.3,73.9,84.4,0.3667,0.3333,0.2,0.6,99.3,90.1,-0.2667,0.8,5.2,6,7.0,7.0,0,1,0.0,2130.0,2130.0,0,0.5741,,,2.639,1.61,0.379,0.621,1.0,2.639,1.61,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1809,2023,24,2023-08-25 09:50:00,Essendon,Collingwood,M.C.G.,31.0,101.0,0.0,5,4,False,1460.09,1642.54,-182.45,0.6667,0.4,0.4,72.4,94.4,0.2667,0.3333,0.4,0.6,90.9,83.8,-0.2667,0.4,5.0,6,6.0,7.0,0,0,0.0,0.0,0.0,1,0.3833,0.5417,-0.1584,5.297,1.233,0.1888,0.8112,1.0,5.297,1.233,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1811,2023,24,2023-08-26 03:45:00,North Melbourne,Gold Coast,Bellerive Oval,132.0,97.0,1.0,12,8,False,1210.72,1446.75,-236.03,0.0,0.0,0.0,68.2,99.0,0.0,0.0,0.2,0.3,75.1,88.3,-0.3,0.75,-2.0,4,7.0,6.0,1,1,310.0,2100.0,1790.0,1,0.4643,,,4.931,1.254,0.2028,0.7972,1.0,4.931,1.254,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1810,2023,24,2023-08-26 03:45:00,Hawthorn,Fremantle,M.C.G.,56.0,93.0,0.0,10,6,False,1415.74,1478.4,-62.66,0.6667,0.4,0.4,76.4,85.3,0.2667,0.3333,0.4,0.3,72.7,83.3,0.0333,0.75,20.5,4,5.0,5.0,0,1,0.0,2720.0,2720.0,0,0.4756,0.4667,0.0089,1.787,2.27,0.5595,0.4405,1.0,1.787,2.27,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1812,2023,24,2023-08-26 06:35:00,Brisbane Lions,St Kilda,Gabba,72.0,60.0,1.0,2,15,False,1643.54,1514.54,128.99,1.0,0.8,0.8,95.4,74.6,0.2,0.6667,0.8,0.5,74.6,74.6,0.1667,0.5,-7.75,4,7.0,6.0,0,1,0.0,1730.0,1730.0,0,0.5842,0.5556,0.0286,1.221,5.519,0.8188,0.1812,1.0,1.221,5.519,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1813,2023,24,2023-08-26 09:25:00,Geelong,Western Bulldogs,Kardinia Park,79.0,104.0,0.0,7,18,False,1566.17,1490.57,75.6,0.3333,0.2,0.4,82.1,75.2,-0.0667,0.3333,0.4,0.4,88.3,78.8,-0.0667,1.0,25.0,6,7.0,6.0,0,0,0.0,0.0,0.0,0,0.8261,,,2.62,1.617,0.3817,0.6183,1.0,2.62,1.617,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1814,2023,24,2023-08-26 10:10:00,West Coast,Adelaide,Perth Stadium,78.0,123.0,0.0,17,1,False,1263.53,1446.93,-183.4,0.3333,0.4,0.2,59.6,117.7,0.1333,0.3333,0.4,0.4,100.6,78.8,-0.0667,0.8,17.2,7,6.0,7.0,0,1,0.0,2130.0,2130.0,0,0.5,,,5.056,1.247,0.1978,0.8022,1.0,5.056,1.247,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1815,2023,24,2023-08-27 02:30:00,Port Adelaide,Richmond,Adelaide Oval,94.0,63.0,1.0,13,14,False,1610.68,1502.64,108.04,0.6667,0.4,0.6,91.6,86.3,0.0667,0.3333,0.4,0.6,83.7,92.5,-0.2667,0.4,-5.6,9,6.0,7.0,0,1,0.0,730.0,730.0,0,0.6075,0.4118,0.1957,1.146,7.855,0.8727,0.1273,1.0,1.146,7.855,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1816,2023,24,2023-08-27 05:20:00,Sydney,Melbourne,S.C.G.,56.0,77.0,0.0,16,11,False,1596.42,1616.79,-20.38,1.0,1.0,0.7,98.3,77.2,0.3,0.6667,0.8,0.7,83.1,73.1,-0.0333,0.6667,18.0,3,7.0,7.0,0,1,0.0,870.0,870.0,0,0.6292,,,1.876,2.141,0.533,0.467,1.0,1.876,2.141,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
1817,2023,24,2023-08-27 08:10:00,Carlton,Greater Western Sydney,Docklands,73.0,105.0,0.0,3,9,False,1580.67,1513.3,67.37,1.0,1.0,0.9,96.1,65.8,0.1,0.3333,0.6,0.8,92.5,68.9,-0.4667,0.4,-32.0,5,8.0,8.0,0,0,0.0,0.0,0.0,0,0.3654,0.4762,-0.1108,1.788,2.269,0.5593,0.4407,1.0,1.788,2.269,0.0,0.0,unknown,1.0,1.0,0,0,0.0,0,0,0,1.0
